,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
33830,215,254,8,215,144,12,14,11,12,4,8,92,51,245,256,10,9,218,240,0,10,1
33831,115,153,4,13,89,16,64,7,14,8,12,74,35,317,331,1,1,125,159,0,0,0
33832,271,412,0,124,134,9,18,1,11,1,11,26,4,187,190,0,0,296,410,0,0,0
33833,177,160,6,215,144,15,37,15,15,15,12,90,37,508,503,10,9,148,165,0,0,0
33834,302,320,0,65,48,16,64,16,16,39,39,68,78,182,184,7,7,292,276,0,58,1
33835,268,262,40,38,0,8,21,15,8,5,19,92,77,278,301,8,8,248,268,1,37,1
33836,190,282,0,111,122,4,20,15,2,6,12,55,43,281,299,3,5,258,287,0,0,0
33837,194,182,90,215,144,3,16,8,3,1,6,98,91,302,282,10,9,173,188,1,206,1
33838,108,159,0,13,91,0,19,9,0,4,12,87,67,432,436,1,3,124,163,0,2,0
33839,132,198,0,29,51,10,18,15,9,3,14,54,38,352,350,5,8,144,195,0,0,0
33840,116,184,0,38,100,15,14,12,12,5,8,74,43,344,350,0,5,151,178,0,0,0
33841,148,244,0,215,120,9,17,2,15,10,16,53,40,330,311,1,2,206,250,0,0,0
33842,261,281,209,215,144,3,26,3,16,17,39,87,68,182,205,10,9,274,282,1,8,0
33843,241,230,4,40,56,9,12,9,9,6,6,65,71,335,329,7,7,237,230,0,6,0
33844,193,252,0,215,144,5,13,3,4,5,14,70,80,226,205,10,9,237,219,0,0,0
33845,94,149,0,215,144,6,20,14,14,11,7,98,88,508,503,10,9,124,150,0,39,1
33846,176,170,2,215,144,10,12,2,9,5,9,76,59,354,365,10,9,170,176,0,2,0
33847,222,269,0,44,101,10,16,9,0,9,5,58,45,263,246,7,1,206,265,0,8,0
33848,185,202,0,25,10,16,64,16,16,0,0,69,76,305,309,6,7,190,202,0,8,0
33849,96,141,0,11,71,7,12,7,6,9,6,73,44,427,417,2,2,89,148,0,0,0
33850,149,256,0,80,93,15,11,11,7,6,3,84,30,296,280,5,1,170,262,0,0,0
33851,238,245,0,84,5,16,64,2,1,8,9,50,49,323,322,7,8,225,247,0,0,0
33852,282,285,18,215,144,9,32,9,9,25,20,56,52,309,312,10,9,282,280,1,47,1
33853,170,196,0,23,23,3,24,3,3,20,13,56,44,387,394,7,9,168,196,0,0,0
33854,40,115,2,215,144,8,7,16,12,0,5,81,63,420,423,10,9,60,128,0,0,0
33855,154,138,22,30,46,16,64,7,13,9,14,80,86,155,175,6,8,132,128,1,57,1
33857,123,164,0,38,78,8,18,2,8,8,9,57,46,340,341,4,7,151,161,0,0,0
33858,114,144,2,25,144,8,8,8,10,7,8,64,36,337,339,7,7,122,150,0,0,0
33859,231,329,0,56,113,4,16,7,10,7,9,83,52,271,261,2,2,250,324,0,2,0
33860,265,306,6,215,144,12,25,16,4,0,7,85,60,303,300,8,9,254,315,0,117,1
33861,143,154,116,215,144,12,32,15,15,15,16,46,49,180,233,10,9,151,145,1,37,1
33862,70,127,0,5,85,13,11,4,15,3,9,89,66,363,380,3,3,86,129,0,2,0
33863,205,202,18,215,144,14,8,12,1,8,7,60,52,358,353,10,9,188,211,1,0,0
33864,99,174,0,17,144,10,10,10,8,6,7,72,60,415,422,1,8,155,185,0,0,0
33865,247,259,0,75,122,8,14,2,8,7,10,49,48,257,273,1,5,255,263,0,0,0
33866,220,206,0,215,144,14,22,11,10,14,13,65,59,418,418,10,9,211,214,0,10,1
33867,225,282,0,65,89,0,18,0,0,3,12,63,47,302,292,2,4,234,278,0,2,0
33868,184,171,0,63,46,8,17,10,11,7,7,63,58,298,305,7,6,171,173,0,0,0
33869,239,208,35,215,144,7,15,3,6,5,6,77,78,209,240,10,9,229,190,1,28,1
33870,147,143,66,9,58,13,29,13,15,13,15,85,79,257,298,6,6,140,137,1,56,1
33871,99,126,9,11,12,13,15,14,15,4,11,89,69,220,239,7,5,105,138,0,2,0
33872,237,283,70,182,144,0,23,4,1,8,15,66,44,326,339,5,5,259,284,1,0,0
33873,225,234,12,27,7,3,13,14,1,5,8,92,72,325,306,10,9,197,244,1,26,1
33874,206,371,0,74,134,3,25,3,14,15,12,50,19,245,217,1,1,241,356,0,0,0
33875,255,279,79,48,85,9,10,0,10,4,4,98,66,239,253,7,4,231,276,1,0,0
33876,193,222,0,215,144,14,14,14,14,4,12,74,54,346,345,10,9,183,218,0,0,0
33877,172,376,0,215,144,2,17,5,6,6,5,49,10,273,268,0,9,239,372,0,0,0
33878,286,292,0,69,93,1,9,13,1,1,8,74,55,257,257,5,3,279,290,0,26,1
33879,188,276,0,48,127,2,19,1,13,4,7,35,28,342,341,10,9,235,284,0,0,0
33880,188,251,0,46,29,2,18,2,2,11,13,56,42,346,351,5,7,217,256,0,0,0
33881,114,202,0,19,80,5,13,4,3,5,9,95,52,354,341,10,9,134,213,0,2,0
33882,183,243,0,215,144,5,6,13,4,3,5,96,45,508,503,10,9,161,254,0,2,0
33883,272,234,135,117,0,4,18,5,4,10,10,94,91,225,228,8,8,242,247,1,251,1
33884,171,206,0,52,97,12,18,15,15,5,15,81,35,305,313,1,1,171,216,0,0,0
33885,236,356,0,103,111,16,64,2,8,8,5,18,4,294,288,1,2,252,355,0,0,0
33886,245,252,9,215,144,3,12,8,10,9,9,84,89,250,265,8,8,254,248,0,9,0
33887,123,225,0,25,83,4,7,16,10,0,4,78,49,416,402,0,5,168,228,0,0,0
33888,145,214,2,29,24,8,8,7,13,6,5,95,60,287,287,7,5,166,224,0,22,1
33889,181,197,2,215,144,6,11,7,1,7,1,69,60,255,240,10,9,189,197,0,0,0
33890,214,281,0,56,107,4,16,9,4,3,15,61,62,297,289,1,2,259,274,0,0,0
33891,245,357,0,69,110,4,14,9,4,5,13,18,25,252,231,0,0,341,357,0,0,0
33892,187,204,23,13,22,16,64,14,13,8,1,76,55,137,151,4,6,166,214,1,81,1
33893,167,262,0,48,102,1,12,15,1,1,10,67,51,275,265,1,2,225,269,0,0,0
33894,147,189,2,215,144,9,12,15,9,6,8,83,59,489,494,10,9,170,183,0,0,0
33895,190,192,0,50,111,11,15,8,11,9,12,51,43,304,325,5,2,176,193,0,13,1
33896,283,296,16,34,60,8,14,10,9,8,12,69,68,229,225,6,3,281,292,1,0,0
33897,188,215,2,46,63,14,55,3,6,13,18,51,66,194,160,10,9,190,147,0,29,1
33898,241,376,0,215,144,13,15,1,13,3,12,55,15,203,192,10,9,275,381,0,0,0
33899,153,190,4,215,144,0,11,2,1,8,4,95,60,263,250,10,9,139,198,0,75,1
33900,213,341,0,80,144,16,64,16,16,39,39,53,22,508,503,10,9,249,350,0,68,1
33901,147,211,0,40,104,4,15,7,4,6,15,54,41,382,355,0,1,170,221,0,0,0
33902,96,158,0,11,97,10,10,8,8,4,7,97,58,452,456,1,2,88,169,0,0,0
33903,208,221,114,19,56,7,25,3,14,6,19,84,57,260,260,7,5,216,231,1,23,1
33904,62,147,0,23,144,16,64,16,16,39,39,88,38,508,503,10,9,62,151,0,0,0
33905,192,232,0,13,107,10,15,3,10,5,11,67,51,333,340,0,1,191,234,0,0,0
33906,197,306,0,82,111,0,22,1,5,16,4,36,22,334,311,0,1,238,313,0,0,0
33907,176,152,42,29,56,8,20,10,10,4,11,98,77,220,266,10,9,146,157,1,53,1
33908,161,276,0,69,108,1,14,13,1,6,5,33,23,304,289,5,1,239,283,0,0,0
33909,311,426,0,121,120,11,14,2,13,6,5,9,5,203,194,1,1,351,431,0,0,0
33910,170,222,429,215,144,0,10,3,0,5,11,90,70,318,301,8,9,170,219,2,63,1
33911,265,274,2,215,144,11,33,3,11,6,7,86,91,145,159,10,9,258,237,0,53,1
33912,205,221,0,215,144,0,9,11,5,4,5,99,100,324,319,10,9,204,227,0,0,0
33913,139,162,2,21,30,14,22,6,14,12,11,59,45,98,115,7,7,128,172,0,0,0
33914,172,259,0,65,131,5,17,5,3,10,7,55,40,329,307,10,9,195,253,0,2,0
33915,244,213,429,215,144,8,24,16,8,39,19,99,71,332,371,10,7,399,220,2,39,1
33916,178,200,76,30,70,13,30,15,14,12,24,60,60,291,302,4,5,184,204,1,8,0
33917,53,227,0,40,92,16,64,13,2,3,11,23,6,337,315,4,6,126,232,0,0,0
33918,122,137,96,17,36,12,20,15,12,8,13,91,61,287,317,8,7,109,140,1,0,0
33919,191,192,66,215,144,9,21,9,9,15,8,53,56,368,358,2,6,199,194,1,0,0
33920,206,244,0,130,122,13,13,14,14,7,9,59,37,265,290,10,9,208,252,0,0,0
33921,114,115,0,29,59,6,17,7,7,13,13,79,73,173,184,2,6,101,112,0,0,0
33922,223,221,87,215,144,16,64,9,9,25,15,62,66,508,503,8,8,222,225,1,185,1
33923,300,378,0,105,144,9,18,16,2,0,3,78,46,244,222,10,9,289,374,0,2,0
33924,196,251,0,116,134,0,24,6,3,4,12,25,15,207,229,1,1,199,251,0,0,0
33925,145,158,33,215,144,14,15,13,13,8,11,81,47,285,311,8,1,137,167,1,0,0
33926,218,317,0,60,144,10,14,1,2,9,5,57,30,331,326,1,5,221,306,0,0,0
33927,119,267,2,36,88,3,27,0,3,3,17,93,34,241,182,1,6,158,268,0,2,0
33928,307,355,68,48,109,6,13,2,6,6,8,69,60,173,161,7,7,327,360,1,19,1
33929,247,229,0,54,117,16,64,2,2,10,10,58,60,306,314,5,2,235,235,0,0,0
33930,294,370,0,69,59,0,21,1,1,15,6,58,35,204,207,7,3,290,368,0,0,0
33931,254,301,0,75,135,15,19,13,15,9,11,66,22,150,161,1,0,273,305,0,0,0
33932,232,368,0,215,132,15,20,4,15,7,19,31,31,171,186,10,9,319,334,0,0,0
33933,199,389,0,215,144,7,40,3,7,21,28,42,14,215,193,3,9,278,397,0,0,0
33934,254,236,91,21,0,0,14,1,2,13,8,87,74,256,254,7,8,232,247,1,2,0
33935,100,135,2,17,87,13,19,13,14,6,16,81,54,274,284,2,6,106,132,0,2,0
33936,224,331,0,106,108,11,23,11,1,16,19,11,34,261,231,0,2,280,294,0,0,0
33937,32,110,0,215,144,14,5,16,6,0,5,87,56,323,319,10,9,41,111,0,0,0
33938,183,192,0,50,144,5,21,3,4,13,8,60,55,246,245,7,7,193,205,0,29,1
33939,126,242,0,38,110,15,16,4,14,6,10,37,15,335,315,0,0,184,246,0,0,0
33940,189,234,0,36,104,4,12,15,4,4,11,62,41,211,203,6,3,221,233,0,0,0
33941,253,288,15,48,26,9,22,10,10,8,10,61,56,164,158,7,7,244,287,1,19,1
33942,202,263,0,215,144,7,12,7,14,5,7,68,39,282,262,10,9,228,273,0,0,0
33943,211,219,96,215,144,2,17,9,2,6,14,84,67,347,356,10,9,212,215,1,13,1
33944,164,190,30,215,144,16,64,16,7,0,1,95,72,508,503,8,6,158,189,1,4,0
33945,255,225,0,60,33,16,64,10,12,5,10,69,63,282,294,8,7,231,232,0,0,0
33946,193,208,0,21,18,16,64,16,11,0,5,84,67,334,331,8,8,184,212,0,4,0
33947,307,298,30,17,6,0,19,2,9,8,9,74,90,200,206,7,8,306,273,1,126,1
33948,161,181,0,32,43,15,10,10,11,5,5,67,46,412,406,5,7,177,189,0,0,0
33949,243,292,4,215,144,11,27,15,3,8,11,46,69,260,259,10,3,279,227,0,147,1
33950,136,261,0,215,144,10,17,9,10,6,13,57,47,322,298,10,9,219,248,0,0,0
33951,164,171,13,15,8,15,25,5,7,4,11,87,72,299,309,10,9,140,182,1,81,1
33952,207,306,0,215,61,12,14,5,1,3,7,60,31,265,266,10,9,240,316,0,10,1
33953,267,270,97,215,144,10,32,10,10,20,27,82,63,306,316,10,9,257,265,1,4,0
33954,285,328,19,44,38,13,12,6,0,5,1,87,70,174,164,2,7,285,314,1,27,1
33955,197,334,0,75,111,7,22,13,7,6,14,10,6,265,259,0,1,281,343,0,0,0
33956,217,302,0,215,144,10,14,5,4,3,8,83,37,508,503,10,9,217,300,0,0,0
33957,311,323,21,28,68,2,13,9,4,6,8,73,71,218,204,2,5,326,327,1,2,0
33958,187,234,0,48,121,15,21,15,12,13,14,54,43,273,305,5,3,209,239,0,0,0
33959,278,316,0,34,101,9,19,10,9,7,11,57,54,257,256,3,3,309,305,0,0,0
33960,250,305,0,50,106,11,18,11,10,14,9,48,32,282,265,1,1,263,312,0,0,0
33961,206,240,0,215,144,4,19,13,4,4,19,30,54,251,236,10,9,225,249,0,0,0
33962,220,321,0,52,144,10,16,0,1,6,4,49,26,286,274,1,3,241,322,0,0,0
33963,165,238,0,29,95,15,10,3,14,4,7,50,55,240,240,1,4,209,241,0,120,1
33964,178,191,0,215,144,10,16,8,2,9,11,68,45,356,354,10,9,171,197,0,0,0
33965,187,189,0,34,144,13,34,14,13,7,18,44,34,205,230,10,9,188,195,0,8,0
33966,286,293,187,215,144,9,13,10,9,11,8,78,77,277,268,10,9,294,296,1,84,1
33967,245,222,92,21,16,8,19,11,10,10,17,93,68,251,292,8,7,216,219,1,16,1
33968,280,409,0,215,144,13,24,16,14,0,12,42,16,210,189,10,9,305,414,0,0,0
33969,321,354,0,34,102,5,17,1,5,7,14,62,50,207,189,2,2,332,354,0,0,0
33970,366,223,429,215,144,8,21,16,1,39,3,99,56,311,297,10,9,399,214,2,85,1
33971,284,288,31,62,5,14,29,13,4,11,8,70,70,193,198,7,7,293,290,1,0,0
33972,187,200,0,38,80,14,22,13,15,16,12,79,68,236,247,8,6,176,194,0,15,1
33973,114,258,2,21,61,6,10,16,12,0,6,89,35,333,330,10,9,143,268,0,0,0
33974,235,330,0,75,111,2,24,0,9,8,6,54,24,260,244,0,2,256,334,0,0,0
33975,310,321,18,40,39,2,14,10,8,7,3,72,84,213,213,1,7,325,300,1,42,1
33976,257,279,31,215,144,4,16,0,0,11,13,65,63,334,341,10,9,285,269,1,0,0
33977,139,178,90,32,66,16,64,6,14,3,3,86,56,315,312,7,5,129,185,1,0,0
33978,237,353,0,215,144,7,19,1,14,3,14,70,22,279,251,10,9,223,351,0,0,0
33979,172,214,2,46,90,6,14,7,5,4,8,55,43,312,345,1,4,184,221,0,0,0
33980,135,280,0,215,144,9,22,9,10,11,12,43,28,508,503,10,9,243,278,0,0,0
33981,73,136,8,5,14,3,22,3,3,13,14,81,66,325,319,10,9,100,143,0,94,1
33983,281,303,8,215,144,1,7,9,1,5,7,81,65,299,301,10,9,294,310,0,0,0
33984,237,231,2,72,66,9,19,9,9,13,11,85,72,287,297,7,7,216,223,0,2,0
33985,159,205,0,215,144,16,64,7,7,2,5,84,60,508,503,8,4,149,191,0,0,0
33986,304,325,84,215,56,9,29,9,0,14,17,66,63,178,173,5,6,315,330,1,53,1
33987,190,173,16,5,35,12,24,12,12,9,11,82,73,309,336,10,9,169,179,1,12,1
33988,255,298,0,215,144,1,17,9,0,7,7,54,46,258,258,10,1,253,287,0,6,0
33989,244,299,0,109,103,15,18,12,15,10,7,74,32,256,255,7,2,212,296,0,0,0
33990,170,171,18,3,70,11,12,12,8,4,8,80,62,317,310,3,6,148,176,1,0,0
33991,138,123,48,215,144,13,12,3,11,5,5,92,74,171,185,8,8,111,128,1,15,1
33992,239,195,76,23,144,10,19,10,8,7,10,95,89,228,242,8,8,206,189,1,86,1
33993,192,354,0,215,144,5,18,1,4,12,11,37,10,508,503,10,9,254,361,0,0,0
33994,212,308,0,69,144,16,64,3,11,4,9,37,24,232,221,6,6,261,308,0,0,0
33995,184,210,2,69,100,10,25,11,8,14,18,44,36,275,298,4,6,181,198,0,15,1
33996,146,200,2,38,137,11,19,10,8,13,13,54,51,362,351,3,1,172,211,0,0,0
33997,170,176,50,36,90,12,28,15,15,10,16,58,45,241,271,5,2,161,179,1,8,0
33998,112,238,0,34,103,10,11,16,12,0,9,97,44,341,333,1,1,152,239,0,0,0
33999,247,366,0,90,75,14,21,9,1,9,8,49,27,288,255,6,3,265,372,0,52,1
34000,109,200,0,23,144,15,17,16,15,0,14,87,37,324,303,10,9,114,211,0,0,0
34001,338,333,6,67,77,13,23,13,13,14,19,73,69,146,145,7,7,330,327,0,16,1
34002,228,223,12,27,40,7,24,3,3,12,10,84,69,183,128,8,4,199,224,1,8,0
34003,273,294,83,17,52,8,16,8,9,12,15,81,64,264,258,7,3,262,299,1,75,1
34004,145,208,0,38,61,14,16,10,13,1,8,67,29,324,315,0,5,167,212,0,0,0
34005,203,293,0,62,125,8,11,15,4,5,7,63,41,303,304,10,9,203,292,0,0,0
34006,175,194,23,15,64,12,14,12,11,10,13,87,57,293,317,8,7,162,191,1,0,0
34007,151,171,0,215,42,0,20,0,2,9,9,76,41,436,407,7,2,136,175,0,0,0
34008,246,269,8,215,144,3,19,1,12,1,6,77,96,250,259,10,9,270,235,0,162,1
34009,260,268,0,215,144,15,29,13,15,14,16,40,36,508,503,10,9,254,260,0,0,0
34010,247,239,0,215,144,12,30,7,11,10,13,80,76,508,503,10,9,260,216,0,0,0
34011,243,294,0,215,144,7,17,6,5,13,15,62,62,215,198,10,9,270,289,0,0,0
34012,254,301,0,56,108,9,17,10,2,9,15,60,46,244,242,3,1,283,307,0,4,0
34013,237,325,0,95,127,9,23,9,9,16,13,35,21,248,253,0,0,246,330,0,0,0
34015,117,167,0,29,71,13,23,13,13,11,19,59,61,236,264,7,4,174,173,0,0,0
34016,219,250,77,215,144,11,15,10,8,6,11,69,65,508,503,10,9,241,234,1,0,0
34017,259,285,0,75,12,6,26,3,6,13,11,42,54,254,246,7,8,266,262,0,9,0
34018,227,214,49,215,144,10,24,10,10,23,13,84,71,349,349,10,9,209,209,1,0,0
34019,220,318,0,75,144,10,19,10,2,13,6,55,22,314,324,0,0,231,315,0,0,0
34020,281,372,0,96,131,1,19,1,0,10,8,45,18,268,250,1,3,290,370,0,0,0
34021,110,184,0,17,89,3,17,1,3,7,11,48,43,373,354,10,9,162,193,0,0,0
34022,184,174,18,215,144,1,15,1,0,8,8,96,82,378,380,10,9,165,177,1,0,0
34023,234,220,0,95,5,16,64,16,9,39,8,70,67,239,227,7,8,219,221,0,80,1
34024,174,271,0,215,144,14,15,6,13,10,8,29,25,508,503,10,9,209,262,0,0,0
34025,251,232,0,72,8,16,64,2,2,18,20,81,92,299,318,8,8,234,205,0,4,0
34026,226,221,90,30,34,10,10,16,0,0,9,95,76,380,374,7,2,208,228,1,4,0
34027,171,276,0,63,112,3,20,5,7,16,9,25,10,273,252,0,0,204,275,0,0,0
34028,181,183,23,19,81,15,18,12,13,7,15,82,50,215,242,7,5,165,191,1,2,0
34029,204,190,0,19,99,8,12,8,10,8,9,61,60,329,333,2,1,201,196,0,0,0
34030,195,224,13,215,144,2,10,12,2,4,9,83,56,375,384,10,9,204,227,1,2,0
34031,123,177,0,215,144,11,15,15,12,11,8,47,36,300,314,10,9,138,185,0,0,0
34032,101,116,22,215,144,15,27,7,13,11,17,83,59,255,276,7,8,98,123,1,28,1
34033,221,231,0,5,89,14,11,7,13,4,7,74,65,284,298,3,7,235,238,0,0,0
34034,291,359,0,154,124,11,20,8,8,10,9,42,21,215,230,1,1,269,362,0,0,0
34035,134,252,0,215,144,4,8,16,4,0,9,88,45,343,341,10,9,140,260,0,0,0
34036,216,240,4,215,144,9,17,6,2,3,10,51,47,170,197,10,9,228,254,0,0,0
34037,212,228,0,215,144,9,22,0,9,11,17,66,70,269,268,10,9,212,212,0,8,0
34038,299,299,0,27,1,13,15,7,14,5,7,70,45,275,291,7,8,278,303,0,15,1
34039,160,224,0,3,72,6,16,6,2,9,8,50,52,271,250,10,9,162,209,0,0,0
34040,303,315,0,215,144,16,64,12,9,5,7,64,85,508,503,1,6,328,295,0,75,1
34041,259,233,0,215,144,8,27,8,8,26,21,81,70,248,288,10,9,234,232,0,0,0
34042,248,359,0,88,130,10,11,8,8,7,5,67,35,231,235,3,1,246,355,0,0,0
34043,144,153,0,215,144,12,17,13,8,6,7,75,59,309,332,10,9,150,156,0,0,0
34044,155,319,0,63,89,13,36,0,7,2,16,64,18,271,242,5,7,217,312,0,0,0
34045,308,327,21,65,81,3,12,0,3,1,9,70,66,185,174,3,3,325,334,1,2,0
34046,256,351,0,80,96,9,13,6,8,8,8,59,51,159,130,1,5,297,317,0,8,0
34047,256,372,0,215,144,10,13,1,4,2,5,44,23,305,298,10,9,292,368,0,0,0
34048,310,323,72,36,12,3,9,6,3,5,7,73,78,157,143,7,7,321,320,1,44,1
34050,232,371,0,72,129,16,64,6,9,7,4,18,45,201,210,0,1,343,291,0,0,0
34051,325,338,0,48,63,0,16,2,0,8,11,72,46,203,190,7,7,318,345,0,0,0
34052,166,265,0,75,59,2,14,9,2,5,12,36,18,308,289,10,9,212,276,0,0,0
34053,95,155,0,215,144,3,16,16,3,0,7,94,65,245,172,10,9,90,157,0,63,1
34054,162,219,0,15,65,3,19,5,3,11,11,73,45,340,319,1,7,164,226,0,37,1
34055,209,349,0,215,144,2,20,5,8,17,7,49,22,263,256,0,9,258,344,0,0,0
34056,233,279,0,38,89,1,12,10,1,4,11,79,66,285,285,3,2,253,284,0,0,0
34057,229,288,0,215,144,16,64,16,9,0,15,64,57,508,503,1,1,276,282,0,0,0
34058,237,269,0,215,144,12,16,2,4,5,10,73,69,248,236,10,9,254,259,0,32,1
34059,101,164,0,1,93,12,11,16,15,0,7,97,74,434,442,10,9,82,164,0,4,0
34060,262,229,44,74,2,8,24,11,8,20,15,91,79,282,305,8,8,230,233,1,0,0
34061,122,227,0,215,144,10,15,10,8,11,4,58,41,278,289,1,1,185,233,0,0,0
34062,157,290,0,67,125,3,21,4,3,8,6,62,26,296,290,3,4,197,294,0,0,0
34063,123,192,0,215,144,12,21,15,12,14,12,72,31,508,503,10,9,160,197,0,0,0
34064,92,164,10,215,144,12,24,9,15,4,6,81,48,367,371,10,1,116,174,1,0,0
34065,180,195,2,34,56,10,25,10,10,15,20,60,53,322,321,8,7,171,199,0,0,0
34066,218,318,0,215,144,0,14,16,0,0,9,82,43,346,324,10,9,237,329,0,0,0
34067,244,379,0,100,122,1,18,5,14,13,11,28,38,212,239,1,2,370,331,0,0,0
34068,217,216,75,19,144,8,8,10,15,4,6,97,85,251,259,10,9,200,209,1,46,1
34069,235,359,0,111,133,3,32,3,10,24,13,37,16,261,256,1,2,277,366,0,0,0
34070,229,277,0,72,90,1,20,9,2,3,17,61,50,313,298,6,3,254,283,0,2,0
34071,205,226,0,54,14,5,23,3,5,9,17,58,60,271,244,10,9,214,232,0,4,0
34072,324,336,8,74,111,1,15,4,1,6,15,68,62,212,210,5,3,334,338,0,62,1
34073,302,322,0,70,20,9,18,9,0,9,13,38,34,251,241,7,7,280,334,0,0,0
34074,169,163,4,34,46,11,19,12,11,11,9,51,55,255,299,7,6,160,172,0,0,0
34075,189,322,0,99,123,10,15,0,9,8,11,26,17,276,247,0,0,274,327,0,0,0
34076,165,228,0,48,109,13,21,13,0,15,11,39,33,264,265,1,1,195,220,0,0,0
34077,201,216,0,30,92,1,29,4,1,15,15,59,30,387,372,3,0,185,228,0,0,0
34078,128,281,0,62,113,11,12,5,15,7,8,19,9,284,265,0,0,224,285,0,0,0
34079,212,226,0,98,122,10,23,12,10,10,15,49,33,294,320,4,2,196,231,0,10,1
34080,283,261,0,215,144,2,13,4,0,2,12,87,74,233,251,10,9,261,262,0,0,0
34081,151,226,0,29,99,9,5,16,2,0,6,65,37,274,264,1,1,210,237,0,0,0
34082,264,310,0,60,144,0,12,10,0,6,7,55,55,177,174,3,5,306,308,0,0,0
34083,212,181,0,38,42,8,18,11,8,14,11,67,55,401,418,7,7,185,183,0,0,0
34084,184,316,0,215,144,0,17,2,2,9,11,21,13,207,189,10,9,262,324,0,0,0
34085,252,306,0,63,99,3,16,7,3,8,9,42,61,239,222,2,3,311,300,0,0,0
34086,213,263,0,215,144,16,64,16,4,0,2,78,59,508,503,7,7,236,261,0,26,1
34087,308,346,0,75,107,5,17,5,6,9,13,57,55,242,225,1,2,323,339,0,0,0
34088,99,151,0,9,144,3,6,10,7,2,3,87,55,302,286,7,7,114,160,0,0,0
34089,140,156,2,13,144,6,17,3,7,4,12,97,67,313,314,8,6,122,165,0,6,0
34090,241,282,0,65,134,4,17,13,1,7,12,44,55,184,158,10,9,258,261,0,0,0
34091,196,340,0,75,102,3,16,1,3,4,12,54,19,244,238,3,1,201,331,0,0,0
34092,155,245,0,215,144,11,13,10,11,3,9,97,55,326,343,10,9,183,230,0,0,0
34093,329,364,4,72,96,5,25,7,14,4,13,59,51,213,200,5,4,356,362,0,0,0
34094,282,311,0,215,144,10,33,8,10,12,21,59,58,256,259,10,9,315,309,0,58,1
34095,257,249,96,215,144,10,12,16,10,0,9,84,84,283,316,10,9,248,238,1,6,0
34096,234,222,0,75,85,9,22,9,9,14,14,55,63,350,356,7,2,213,224,0,0,0
34097,322,325,13,70,46,9,22,2,0,7,15,71,70,233,225,7,7,325,320,1,169,1
34098,159,270,0,74,113,2,18,2,2,11,12,57,27,281,261,0,0,208,275,0,0,0
34099,288,262,13,44,23,16,64,11,10,13,13,87,77,218,248,7,7,261,257,1,10,1
34100,243,252,0,215,144,2,20,9,9,16,15,72,74,213,216,10,9,237,235,0,0,0
34101,317,429,0,110,116,5,16,13,3,2,7,31,13,244,230,1,1,366,441,0,0,0
34102,170,177,0,36,69,11,30,11,11,23,22,62,69,252,267,3,6,189,184,0,27,1
34103,193,194,22,36,29,3,16,5,3,6,7,94,74,160,138,10,9,165,190,1,75,1
34104,278,310,0,215,144,9,21,2,9,11,17,57,55,256,262,10,9,313,308,0,0,0
34105,234,284,0,56,77,9,8,13,4,6,8,77,62,259,252,7,7,245,285,0,0,0
34106,182,269,0,23,106,7,15,7,7,8,11,47,27,316,292,0,1,212,279,0,0,0
34107,214,201,66,215,144,6,5,12,1,6,1,97,95,369,358,10,9,195,202,1,49,1
34108,167,296,0,60,114,16,64,5,9,3,10,66,40,324,290,0,0,187,267,0,0,0
34109,136,274,0,215,144,2,18,0,2,11,9,51,18,508,503,10,9,216,284,0,0,0
34110,153,151,61,38,69,16,64,15,13,24,15,50,54,195,233,6,6,150,149,1,28,1
34111,211,236,144,82,13,0,22,8,6,11,5,85,61,215,217,8,7,199,248,1,2,0
34112,175,184,27,0,93,1,18,1,0,11,10,71,57,300,290,5,3,160,194,1,0,0
34113,236,322,0,78,123,9,18,2,2,8,13,37,22,225,206,5,3,265,331,0,0,0
34114,110,144,32,29,61,11,32,15,11,8,21,91,64,260,287,7,4,105,129,1,44,1
34115,93,157,0,13,62,6,4,11,6,3,4,85,61,457,467,7,3,104,147,0,0,0
34116,198,281,0,70,103,2,18,0,12,10,4,37,26,285,275,10,9,210,289,0,0,0
34117,172,265,0,29,78,9,11,0,0,10,7,82,48,306,283,10,9,191,269,0,0,0
34118,203,202,0,46,12,7,11,6,1,6,5,72,88,244,209,10,9,194,192,0,84,1
34119,107,118,56,9,57,13,12,15,15,5,9,92,75,409,428,7,3,90,121,1,2,0
34120,144,176,0,38,107,10,13,13,8,5,10,59,65,382,367,1,1,165,179,0,0,0
34121,256,261,27,215,144,2,28,9,2,19,23,79,63,324,336,10,9,261,255,1,12,1
34122,204,248,0,65,65,7,21,4,4,8,10,55,52,323,310,7,6,227,249,0,18,1
34123,218,235,16,215,144,11,14,8,8,8,10,64,55,290,298,10,9,207,234,1,0,0
34124,97,178,0,19,144,14,15,14,13,2,12,70,45,288,278,6,5,143,180,0,0,0
34125,141,143,8,215,144,15,19,12,12,11,12,85,65,294,323,7,8,131,146,0,0,0
34126,210,203,0,215,144,10,26,8,10,14,16,56,72,302,328,3,8,207,198,0,0,0
34127,217,242,27,7,88,11,11,14,8,10,7,82,56,294,286,10,9,202,243,1,0,0
